year,month,country,region,avg_temp_c,precipitation_mm,air_quality_index,uv_index,malaria_cases,dengue_cases,population_density,healthcare_budget
2001,10,Peru,West,7.837710381207258,77.03327669359639,35.740320889073935,9.78857894021543,83,28,129,2964
2001,11,Peru,West,8.789783785494791,153.40732555589472,57.73358793721489,9.980305563988537,15,77,129,2964
2001,12,Peru,West,14.798202229406128,143.3311333098576,56.359641549917896,12.0,6,89,129,2964
2002,1,Peru,West,17.945227857954833,46.893990271118696,65.81448901019482,8.77685894222291,79,28,129,2964
2002,2,Peru,West,21.223642135733165,77.58361920875812,78.683981523729,11.792974558673706,121,80,129,2964
2002,3,Peru,West,22.1761726723676,121.35661652991882,34.69879931232615,9.36698593132937,59,90,129,2964
2002,4,Peru,West,24.245528120427426,131.35333330901176,58.32573906693054,7.875254602743844,0,23,129,2964
2002,5,Peru,West,23.05862694869773,58.16972061478873,40.050755559318716,12.0,50,116,129,2964
2002,6,Peru,West,15.071069407000941,60.68151174798861,55.13073598016429,10.34159404086157,0,56,129,2964
2002,7,Peru,West,10.462546796296241,149.1689845178612,40.86798055400048,11.258702183152213,13,100,129,2964
2002,8,Peru,West,7.816556679488115,187.65503276557246,40.39573169669811,7.3924691687900985,99,36,129,2964
2002,9,Peru,West,6.838070599587585,148.39180236754999,81.46871671847776,7.853584361567956,67,40,129,2964
2002,10,Peru,West,6.5186014718100465,66.83434713315687,49.89847583408165,9.153109588969205,58,0,129,2964
2002,11,Peru,West,10.333343926434909,135.0491565741474,63.70359176046907,12.0,114,52,129,2964
2002,12,Peru,West,15.209149207765863,130.9588745088115,60.30922418261051,11.4661015516311,116,11,129,2964
2003,1,Peru,West,19.592447091592327,124.17813375503687,33.62186238641358,9.32813817140666,0,113,129,2964
2003,2,Peru,West,20.24280398400662,74.10429139187815,61.03679927296767,8.191448237948904,42,93,129,2964
2003,3,Peru,West,21.52857617292592,95.48048204443974,16.073684802764518,8.73259551698845,0,58,129,2964
2003,4,Peru,West,23.65351992646846,30.943124578901546,78.67456717489434,10.205583676170013,99,111,129,2964
2003,5,Peru,West,23.736511337883115,134.9033396920221,34.942064315902456,9.65449789142653,51,23,129,2964
2003,6,Peru,West,16.960630208098426,77.30614513641437,67.98373290635243,12.0,87,87,129,2964
2003,7,Peru,West,8.676356688865202,68.46879063808001,31.187325899071148,10.677060931688676,64,75,129,2964
2003,8,Peru,West,4.555771954937474,187.58526944636452,32.201081484710386,7.408250698419942,51,79,129,2964
2003,9,Peru,West,6.9312466234829575,112.53022722475461,59.56039702242559,7.47560925718256,12,32,129,2964
2003,10,Peru,West,7.054445417813097,169.1392979386562,71.81027349103007,9.478546614837764,111,3,129,2964
2003,11,Peru,West,10.854797212163255,16.552276556395682,61.852135118133205,9.911615668944577,66,52,129,2964
2003,12,Peru,West,15.522265997886485,80.87426648837764,38.11327027272455,8.587762236276262,38,19,129,2964
2004,1,Peru,West,21.078737693960537,39.16107200833568,60.52992150115715,8.589534349436935,71,62,129,2964
2004,2,Peru,West,17.73091178367291,35.41811535563905,50.44643587511074,9.75498116993501,0,21,129,2964
2004,3,Peru,West,24.664584077753464,60.12065800476607,37.78601968845983,8.522560175904628,65,80,129,2964
2004,4,Peru,West,20.42585790662915,90.32503021131363,62.56146438872959,9.716081587071942,67,24,129,2964
2004,5,Peru,West,21.131777785532012,82.67329557173733,28.771025384569384,8.980814725925118,31,72,129,2964
2004,6,Peru,West,15.212933775620327,248.08437740666778,10.263432686443508,8.547914754435944,144,54,129,2964
2004,7,Peru,West,10.377500478875954,166.0460887681976,81.67262576120497,10.416237935352086,94,67,129,2964
2004,8,Peru,West,8.647283456411076,144.7854424817018,14.854317990473,8.020746037585017,0,57,129,2964
2004,9,Peru,West,8.268168792544943,36.78094092386986,75.77498342536668,10.710204978190985,0,61,129,2964
2004,10,Peru,West,4.905258703119458,100.5506169475485,34.27056280513199,8.988883211647682,104,57,129,2964
2004,11,Peru,West,11.876243939124208,29.655840805282615,72.2514675192403,10.562466900330588,42,23,129,2964
2004,12,Peru,West,15.092387074397625,157.4279115862647,33.98974574020444,8.047787566025402,110,46,129,2964
2005,1,Peru,West,18.365810427029007,26.86961330099389,35.84598474021324,6.976253293066313,9,62,129,2964
2005,2,Peru,West,21.08213695932157,76.5509227353434,8.624421561603725,7.122318076247118,35,60,129,2964
2005,3,Peru,West,24.02819107655712,101.68785481309578,40.0715854483916,11.037253658993333,49,86,129,2964
2005,4,Peru,West,24.594282293719672,120.87751196401915,12.477754523613342,6.169555866713612,124,23,129,2964
2005,5,Peru,West,16.62131593217099,94.60634755226033,7.063655961094227,7.396783017271192,32,83,129,2964
2005,6,Peru,West,14.855469722522406,107.86687870833296,46.80640522621084,11.093627945371768,117,73,129,2964
2005,7,Peru,West,8.146695767609563,174.21829553408105,27.387025278945742,12.0,99,13,129,2964
2005,8,Peru,West,6.477459497863436,113.89093190199272,64.76513145934368,7.794781544284904,0,9,129,2964
2005,9,Peru,West,4.520789370094908,101.034863797248,44.73732630214691,8.496711585929187,90,38,129,2964
2005,10,Peru,West,7.434973981482779,168.98890860570674,69.9423979952705,12.0,92,0,129,2964
2005,11,Peru,West,13.562610226328571,76.59603421271385,24.122551911759544,6.755570998926859,0,13,129,2964
2005,12,Peru,West,12.672140335624718,0.0,85.51808921044031,12.0,89,69,129,2964
2006,1,Peru,West,21.13939916145501,180.59650902893452,66.44143864113501,8.591866339368316,75,103,129,2964
2006,2,Peru,West,23.704308593798654,119.47279217394828,33.32311871382315,3.7877114116779875,96,61,129,2964
2006,3,Peru,West,19.876638959339726,132.94530972546545,35.73127072646727,9.659734670644058,26,84,129,2964
2006,4,Peru,West,22.87308907898533,87.837198667731,68.67301740566145,8.605694398933172,58,71,129,2964
2006,5,Peru,West,17.026470683712166,191.8051881165735,49.4860174423181,12.0,0,51,129,2964
2006,6,Peru,West,7.7278475646135405,156.84592871724573,34.29693891026106,6.368097075883404,0,48,129,2964
2006,7,Peru,West,11.274318680706783,142.95553513207528,67.67651182450335,7.462298581653532,0,85,129,2964
2006,8,Peru,West,8.403511786415455,96.23683433076155,34.872697446649326,12.0,0,58,129,2964
2006,9,Peru,West,8.329103221704287,131.66322936296325,3.416085461381556,9.731591410945722,66,10,129,2964
2006,10,Peru,West,6.990273904635011,66.37479770218908,83.81282520508336,6.274654377071858,100,31,129,2964
2006,11,Peru,West,9.89942301131799,34.413477357255914,40.719670578903205,11.449130949398645,95,12,129,2964
2006,12,Peru,West,13.775104163081586,105.024840354948,93.21521109643291,9.46044299681372,0,7,129,2964
2007,1,Peru,West,16.343984786771806,128.61413162243582,38.25415055188988,9.44393763153926,95,77,129,2964
2007,2,Peru,West,22.017315562985388,138.42662148975793,60.00441485888848,9.639653119032872,130,19,129,2964
2007,3,Peru,West,22.452202496647644,188.04341125650552,50.27615196121957,10.804218685262253,122,25,129,2964
2007,4,Peru,West,22.107279161889167,149.08890747372058,57.89781582768657,7.501028791189338,114,87,129,2964
2007,5,Peru,West,17.625918956874013,121.7480586296954,69.61783409463544,12.0,92,11,129,2964
2007,6,Peru,West,18.273533215606495,229.12481245777334,45.56354867453928,8.371069180669164,143,97,129,2964
2007,7,Peru,West,11.337574779181699,103.56231954465392,57.378147105518565,10.972407559879365,28,77,129,2964
2007,8,Peru,West,7.531055884191831,212.75822158519503,32.50620760177702,6.638740630475013,120,7,129,2964
2007,9,Peru,West,4.51758710130543,40.91598269633217,42.1288111022146,9.424121665478385,84,33,129,2964
2007,10,Peru,West,6.104845359002177,110.24238285288087,44.803082397802,9.949508890272917,94,26,129,2964
2007,11,Peru,West,8.875493808444794,81.81569997764736,47.212058871566555,9.027845791854316,96,34,129,2964
2007,12,Peru,West,14.278637476728488,204.97781055003855,37.30021778415015,9.694258340691398,135,45,129,2964
2008,1,Peru,West,22.213696503287597,120.38342785659752,25.000216759418095,10.500115669835798,52,36,129,2964
2008,2,Peru,West,24.287162461973647,100.329533609776,24.727840460128036,12.0,11,124,129,2964
2008,3,Peru,West,22.375243470151553,85.91695158715365,29.351222519704464,12.0,10,34,129,2964
2008,4,Peru,West,22.131398812441354,180.82552737725547,37.112154226863936,7.307869621512785,109,73,129,2964
2008,5,Peru,West,18.99708069659665,66.43075679483093,6.095801774823393,9.809916351382045,0,47,129,2964
2008,6,Peru,West,17.12624987404454,88.89508923349281,52.900181392058656,10.482056806541125,95,41,129,2964
2008,7,Peru,West,9.636504602477364,105.67916647747236,61.34839250956432,10.826294422017476,74,23,129,2964
2008,8,Peru,West,8.80100095738306,194.10552026829805,0.0,10.249720922474467,97,34,129,2964
2008,9,Peru,West,4.915439221625801,196.25667103720158,41.33950901024234,11.593140326692376,6,47,129,2964
2008,10,Peru,West,7.802428828705624,84.30699544439219,66.1220213702876,9.294532970054295,24,81,129,2964
2008,11,Peru,West,8.725038021285084,165.2120960798481,56.80456456767111,8.312719062575384,0,41,129,2964
2008,12,Peru,West,17.77118745904078,76.76495742991509,46.33727644982484,10.456247011724646,26,18,129,2964
2009,1,Peru,West,17.92754635088969,91.39643304029737,38.457728153007054,8.539580717992985,94,112,129,2964
2009,2,Peru,West,24.96199283811601,129.65836285488425,11.39989000682992,10.746068327646983,24,115,129,2964
2009,3,Peru,West,21.684641580564897,0.0,51.87242911257965,7.4279697904269,75,39,129,2964
2009,4,Peru,West,22.598987446102786,56.61017351032721,19.809201960700932,10.277144582553138,1,81,129,2964
2009,5,Peru,West,18.739013376051613,78.60985678938268,77.79653364605053,4.1229746908920974,0,46,129,2964
2009,6,Peru,West,15.01108714856069,242.94295322472854,32.92310337844853,6.376687688862443,20,103,129,2964
2009,7,Peru,West,12.68316638653914,129.61418789744738,22.811863483406945,12.0,81,39,129,2964
2009,8,Peru,West,10.179307300562016,139.7067463876203,31.216944247723205,8.605000379086697,64,72,129,2964
2009,9,Peru,West,10.524966011767374,77.14017693580551,44.19224268301447,10.966382961156667,43,62,129,2964
2009,10,Peru,West,9.00973484972296,18.81183455585743,62.61460811845325,9.231156815252145,3,61,129,2964
2009,11,Peru,West,12.38509851557817,91.92731833837045,60.38661038377764,8.566730314607902,102,28,129,2964
2009,12,Peru,West,14.557633811939581,101.31362263356408,24.73668286368933,5.988697619954367,90,37,129,2964
2010,1,Peru,West,19.09456409904791,147.12096420034723,57.850679746129785,11.884604594144296,110,98,129,2964
2010,2,Peru,West,21.271956542404315,92.27247185449147,71.99425980706891,9.78193245482381,108,71,129,2964
2010,3,Peru,West,26.1810708621536,126.64629534608235,31.797254064199677,7.098012817281963,135,100,129,2964
2010,4,Peru,West,22.812310304484537,131.60931934454527,61.602882211867026,10.120203008550629,12,32,129,2964
2010,5,Peru,West,20.55294034437952,108.79751379368528,51.05278311154861,11.483980102726873,22,102,129,2964
2010,6,Peru,West,17.13880078130154,192.2013941613584,32.38150331771226,12.0,43,57,129,2964
2010,7,Peru,West,7.99996806241589,154.7313917936517,38.59033248470587,10.910191815486922,34,48,129,2964
2010,8,Peru,West,9.456373607208622,108.98265736469034,5.684132877593868,8.727766509673508,0,56,129,2964
2010,9,Peru,West,7.687656904417043,107.20935221394637,53.66783330255687,7.197006770292738,78,37,129,2964
2010,10,Peru,West,10.736326944986867,56.5622026843442,35.039970365527026,11.235940516334175,72,25,129,2964
2010,11,Peru,West,13.037885860981156,138.09466617100549,39.86081684388208,8.306473764212644,0,24,129,2964
2010,12,Peru,West,15.659348101975116,70.40003824025868,46.44347417120726,10.222798804917325,56,97,129,2964
2011,1,Peru,West,17.94783118662288,86.94787820108026,57.710288311126845,10.044236615527293,12,61,129,2964
2011,2,Peru,West,25.671548934890595,89.46708715255195,24.766196709220807,10.449054783586881,109,92,129,2964
2011,3,Peru,West,23.194725141061433,133.35689385364557,0.0,9.221552220444188,123,110,129,2964
2011,4,Peru,West,21.574335557047164,62.30568798580689,40.459650186566165,9.39470258148291,103,34,129,2964
2011,5,Peru,West,20.84003666752808,62.162764957303665,47.385363299902934,10.461666914792218,71,107,129,2964
2011,6,Peru,West,15.789077945343935,257.44454980209775,51.99431108730991,7.325676606744395,59,20,129,2964
2011,7,Peru,West,10.379691293715362,129.43855768897356,32.587606635735625,9.721802422077388,115,96,129,2964
2011,8,Peru,West,7.51009679027775,139.95082346085485,37.69579600693419,12.0,107,58,129,2964
2011,9,Peru,West,4.109022454154948,209.6100853158656,16.68293393759881,8.94014502106145,88,44,129,2964
2011,10,Peru,West,10.901597403450435,85.23523677705074,45.307530862717144,8.278817911785989,109,15,129,2964
2011,11,Peru,West,14.005671842009315,153.68366887008574,13.928834895720911,8.056785716491067,105,10,129,2964
2011,12,Peru,West,14.56589543774293,80.71876049630211,58.15530989721523,10.462157953682413,87,58,129,2964
2012,1,Peru,West,17.486098677125092,98.76125425555682,58.42538400523422,7.833501088053875,120,76,129,2964
2012,2,Peru,West,22.10485184703304,145.32334625526846,72.95508779957986,9.200801775693616,96,21,129,2964
2012,3,Peru,West,26.6808428523335,34.89461114418298,55.27675730911038,4.103167475377424,114,91,129,2964
2012,4,Peru,West,22.658605142505372,98.64019359717108,63.305593261446035,12.0,110,19,129,2964
2012,5,Peru,West,16.207567111985156,88.49947513232712,43.23589499938345,8.065027961420242,0,69,129,2964
2012,6,Peru,West,15.89346448452533,147.18739785027975,25.90907710138383,8.56283920792616,32,32,129,2964
2012,7,Peru,West,11.748242401974707,184.96087159280208,27.408732595696847,11.098998036498212,2,49,129,2964
2012,8,Peru,West,10.773564212684501,135.0533151723626,46.64279709270944,10.944887500923352,59,37,129,2964
2012,9,Peru,West,4.7662921880768465,106.95237666222877,26.091645431698495,7.754953764652984,100,72,129,2964
2012,10,Peru,West,11.66262393293705,195.2194943185747,61.74926000285488,11.11754801911001,41,75,129,2964
2012,11,Peru,West,11.960818816927421,73.4292159742925,97.96072380529799,9.70772383932839,0,36,129,2964
2012,12,Peru,West,16.21349125370582,77.3016259907165,58.4808702154333,9.401654317005686,70,25,129,2964
2013,1,Peru,West,19.610358531639122,32.16274744153924,21.039145584945885,9.170047166358732,116,73,129,2964
2013,2,Peru,West,21.39931148116469,101.13988937478298,26.504953311361376,12.0,0,64,129,2964
2013,3,Peru,West,26.40396567120157,103.18115233509238,0.0,6.902521156762617,49,93,129,2964
2013,4,Peru,West,19.029542591963768,75.31898010254066,32.65615934687652,8.842532965516863,0,27,129,2964
2013,5,Peru,West,17.5826921369571,75.72827348787129,53.507677212233304,10.560475464681979,76,25,129,2964
2013,6,Peru,West,15.392045264076135,154.56900161826292,28.722365175899213,12.0,32,109,129,2964
2013,7,Peru,West,11.180467832282458,185.05269985396416,52.577427303930335,10.276563943086693,118,53,129,2964
2013,8,Peru,West,6.641574992102913,181.23315689010073,93.70550943324619,9.85291716727819,40,88,129,2964
2013,9,Peru,West,5.829529442940801,13.626846380017696,58.2134706402387,11.188457526630534,31,0,129,2964
2013,10,Peru,West,9.905475290869932,109.25333107498986,1.2118927401803248,7.589413736657921,88,21,129,2964
2013,11,Peru,West,12.844801064581937,170.39708706895135,41.36223304044947,12.0,27,11,129,2964
2013,12,Peru,West,15.102873434324078,0.0,43.42629563036783,11.261101067084711,102,0,129,2964
2014,1,Peru,West,23.462429191971466,34.83433438626433,11.876295583673873,11.57237744722038,110,79,129,2964
2014,2,Peru,West,24.42300869214296,104.78566592844778,58.30003233150961,8.693337183478043,63,117,129,2964
2014,3,Peru,West,22.822679018883584,44.01969704988291,33.211902856394246,8.293011880987365,3,43,129,2964
2014,4,Peru,West,23.06914854684219,18.993183948117846,0.0,9.731213808566405,64,50,129,2964
2014,5,Peru,West,18.113462192166818,13.342681562727165,16.4161734266506,12.0,87,86,129,2964
2014,6,Peru,West,14.34789522129152,133.1345113554325,32.21666711161937,10.205585002875639,64,32,129,2964
2014,7,Peru,West,11.547721919883761,106.72721981836116,54.188017635454955,8.417415453716128,82,98,129,2964
2014,8,Peru,West,7.74711209104197,126.6066408891732,36.37610649760079,11.264113103567738,27,84,129,2964
2014,9,Peru,West,7.689592251561953,104.86301184835756,35.08801848446453,7.89534100361092,18,62,129,2964
2014,10,Peru,West,8.50575110154476,101.85466210323449,32.929571205512346,6.847521920837361,53,96,129,2964
2014,11,Peru,West,11.165599882477586,155.27469741313115,47.68384239504668,12.0,0,35,129,2964
2014,12,Peru,West,14.094183682323951,98.97480034965574,45.40870490413923,12.0,21,19,129,2964
2015,1,Peru,West,18.765202092784804,74.95920346901403,68.05485992580539,9.080109955289288,93,34,129,2964
2015,2,Peru,West,18.68357149661926,13.325480673606478,36.332999071288626,10.633838748049003,59,97,129,2964
